id,PLAYER_NAME,first_name,last_name
2499,Richie Frahm,Richie,Frahm
1883,Steve Francis,Steve,Francis
76748,Tellis Frank,Tellis,Frank
76749,Nat Frankel,Nat,Frankel
203479,Jamaal Franklin,Jamaal,Franklin
1629606,Robert Franks,Robert,Franks
1628982,Melvin Frazier,Melvin,Frazier
204025,Tim Frazier,Tim,Frazier
76750,Walt Frazier,Walt,Frazier
76751,Will Frazier,Will,Frazier
1626187,Michael Frazier II,Michael,Frazier II
76752,Anthony Frederick,Anthony,Frederick
202690,Jimmer Fredette,Jimmer,Fredette
76753,World Free,World,Free
200777,Joel Freeland,Joel,Freeland
76754,Donnie Freeman,Donnie,Freeman
76755,Gary Freeman,Gary,Freeman
76756,Rod Freeman,Rod,Freeman
2782,Matt Freije,Matt,Freije
76757,Frido Frey,Frido,Frey
76758,Larry Friend,Larry,Friend
76759,Pat Frink,Pat,Frink
76760,Jim Fritsche,Jim,Fritsche
101112,Channing Frye,Channing,Frye
76761,Bernie Fryer,Bernie,Fryer
76762,Frank Fucarino,Frank,Fucarino
76763,Herm Fuetsch,Herm,Fuetsch
76764,Joe Fulks,Joe,Fulks
2673,Hiram Fuller,Hiram,Fuller
957,Todd Fuller,Todd,Fuller
76765,Tony Fuller,Tony,Fuller
1628365,Markelle Fultz,Markelle,Fultz
1444,Lawrence Funderburke,Lawrence,Funderburke
76767,Terry Furlow,Terry,Furlow
76768,Billy Gabor,Billy,Gabor
1629117,Wenyen Gabriel,Wenyen,Gabriel
2429,Dan Gadzuric,Dan,Gadzuric
202070,Tony Gaffney,Tony,Gaffney
1629655,Daniel Gafford,Daniel,Gafford
101184,Deng Gai,Deng,Gai
76769,Elmer R. Gainer,Elmer R.,Gainer
76770,Corey Gaines,Corey,Gaines
2558,Reece Gaines,Reece,Gaines
202178,Sundiata Gaines,Sundiata,Gaines
76771,Mike Gale,Mike,Gale
76772,Chad Gallagher,Chad,Gallagher
76773,Harry Gallatin,Harry,Gallatin
201568,Danilo Gallinari,Danilo,Gallinari
204038,Langston Galloway,Langston,Galloway
76774,Dave Gambee,Dave,Gambee
333,Kevin Gamble,Kevin,Gamble
76776,Bob Gantt,Bob,Gantt
200816,Jorge Garbajosa,Jorge,Garbajosa
2092,Ruben Garces,Ruben,Garces
2682,Alex Garcia,Alex,Garcia
101128,Francisco Garcia,Francisco,Garcia
76778,Earl Gardner,Earl,Gardner
201242,Thomas Gardner,Thomas,Gardner
76779,Vern Gardner,Vern,Gardner
76780,Jack Garfinkel,Jack,Garfinkel
1627868,Patricio Garino,Patricio,Garino
1629636,Darius Garland,Darius,Garland
76781,Gary Garland,Gary,Garland
76782,Winston Garland,Winston,Garland
76783,Dick Garmaker,Dick,Garmaker
1612,Chris Garner,Chris,Garner
76785,Bill Garnett,Bill,Garnett
708,Kevin Garnett,Kevin,Garnett
1831,Marlon Garnett,Marlon,Garnett
1628656,Billy Garrett,Billy,Garrett
76786,Calvin Garrett,Calvin,Garrett
1051,Dean Garrett,Dean,Garrett
203197,Diante Garrett,Diante,Garrett
76788,Eldo Garrett,Eldo,Garrett
1630585,Marcus Garrett,Marcus,Garrett
76789,Rowland Garrett,Rowland,Garrett
76790,Tom Garrick,Tom,Garrick
76791,John Garris,John,Garris
1619,Kiwane Garris,Kiwane,Garris
1727,Pat Garrity,Pat,Garrity
1630586,Usman Garuba,Usman,Garuba
76793,Jim Garvin,Jim,Garvin
1630568,Luka Garza,Luka,Garza
201188,Marc Gasol,Marc,Gasol
2200,Pau Gasol,Pau,Gasol
76794,Frank Gates,Frank,Gates
423,Chris Gatling,Chris,Gatling
930,Kenny Gattison,Kenny,Gattison
200752,Rudy Gay,Rudy,Gay
76797,Ed Gayda,Ed,Gayda
1845,Andrew Gaze,Andrew,Gaze
1627771,Michael Gbinije,Michael,Gbinije
1002,Reggie Geary,Reggie,Geary
202087,Alonzo Gee,Alonzo,Gee
761,Matt Geiger,Matt,Geiger
101153,Mickael Gelabale,Mickael,Gelabale
1904,Devean George,Devean,George
76800,Jack George,Jack,George
202331,Paul George,Paul,George
76801,Tate George,Tate,George
1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt
76802,Gus Gerard,Gus,Gerard
76803,Derrick Gervin,Derrick,Gervin
76804,George Gervin,George,Gervin
76805,Gorham Getchell,Gorham,Getchell
76806,John Gianelli,John,Gianelli
76807,Dick Gibbs,Dick,Gibbs
200789,Daniel Gibson,Daniel,Gibson
76808,Dee Gibson,Dee,Gibson
1626780,Jonathan Gibson,Jonathan,Gibson
76809,Mel Gibson,Mel,Gibson
76810,Mike Gibson,Mike,Gibson
201959,Taj Gibson,Taj,Gibson
76811,Ward Gibson,Ward,Gibson
201592,J.R. Giddens,J.R.,Giddens
1630581,Josh Giddey,Josh,Giddey
201821,Trey Gilder,Trey,Gilder
1628385,Harry Giles III,Harry,Giles III
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander
1630264,Anthony Gill,Anthony,Gill
2109,Eddie Gill,Eddie,Gill
383,Kendall Gill,Kendall,Gill
76812,Ben Gillery,Ben,Gillery
1630273,Freddie Gillespie,Freddie,Gillespie
76813,Gene Gillette,Gene,Gillette
288,Armen Gilliam,Armen,Gilliam
76815,Herm Gilliam,Herm,Gilliam
600014,Artis Gilmore,Artis,Gilmore
76817,Walt Gilmore,Walt,Gilmore
76818,Chuck Gilmur,Chuck,Gilmur
1938,Manu Ginobili,Manu,Ginobili
1921,Gordan Giricek,Gordan,Giricek
76819,Jack Givens,Jack,Givens
202148,Mickell Gladness,Mickell,Gladness
76820,George Glamack,George,Glamack
76821,Gerald Glass,Gerald,Glass
76822,Mike Glenn,Mike,Glenn
76823,Norman Glick,Norman,Glick
76824,Georgi Glouchkov,Georgi,Glouchkov
76825,Clarence Glover,Clarence,Glover
1901,Dion Glover,Dion,Glover
2601,Andreas Glyniadakis,Andreas,Glyniadakis
76826,Mike Gminski,Mike,Gminski
203497,Rudy Gobert,Rudy,Gobert
76827,Dan Godfread,Dan,Godfread
76828,Tom Gola,Tom,Gola
76829,Ben Goldfaden,Ben,Goldfaden
924,Anthony Goldwire,Anthony,Goldwire
101155,Ryan Gomes,Ryan,Gomes
76830,Glen Gondrezick,Glen,Gondrezick
76831,Grant Gondrezick,Grant,Gondrezick
2400,Drew Gooden,Drew,Gooden
76832,Gail Goodrich,Gail,Goodrich
1864,Steve Goodrich,Steve,Goodrich
203462,Archie Goodwin,Archie,Goodwin
1629164,Brandon Goodwin,Brandon,Goodwin
1630692,Jordan Goodwin,Jordan,Goodwin
76833,Wilfred Goodwin,Wilfred,Goodwin
203932,Aaron Gordon,Aaron,Gordon
2732,Ben Gordon,Ben,Gordon
204079,Drew Gordon,Drew,Gordon
201569,Eric Gordon,Eric,Gordon
76834,Lancaster Gordon,Lancaster,Gordon
76835,Paul Gordon,Paul,Gordon
101162,Marcin Gortat,Marcin,Gortat
76836,Leo Gottlieb,Leo,Gottlieb
202726,Andrew Goudelock,Andrew,Goudelock
76837,Bato Govedarica,Bato,Govedarica
76838,Joe Graboski,Joe,Graboski
76839,Ricky Grace,Ricky,Grace
1628984,Devonte' Graham,Devonte',Graham
37,Greg Graham,Greg,Graham
101121,Joey Graham,Joey,Graham
76843,Mal Graham,Mal,Graham
76841,Orlando Graham,Orlando,Graham
76842,Paul Graham,Paul,Graham
101211,Stephen Graham,Stephen,Graham
1626203,Treveon Graham,Treveon,Graham
76844,Jim Grandholm,Jim,Grandholm
97,Ronnie Grandison,Ronnie,Grandison
101122,Danny Granger,Danny,Granger
76847,Stewart Granger,Stewart,Granger
258,Brian Grant,Brian,Grant
76850,Bud Grant,Bud,Grant
202,Gary Grant,Gary,Grant
285,Greg Grant,Greg,Grant
265,Harvey Grant,Harvey,Grant
270,Horace Grant,Horace,Grant
203924,Jerami Grant,Jerami,Grant
1626170,Jerian Grant,Jerian,Grant
76852,Josh Grant,Josh,Grant
1514,Paul Grant,Paul,Grant
76853,Travis Grant,Travis,Grant
1629055,Donte Grantham,Donte,Grantham
76854,Don Grate,Don,Grate
76855,Butch Graves,Butch,Graves
1629755,Hassani Gravett,Hassani,Gravett
201189,Aaron Gray,Aaron,Gray
1070,Devin Gray,Devin,Gray
1516,Ed Gray,Ed,Gray
1026,Evric Gray,Evric,Gray
76859,Gary Gray,Gary,Gray
1627982,Josh Gray,Josh,Gray
76860,Leonard Gray,Leonard,Gray
76861,Stuart Gray,Stuart,Gray
76862,Sylvester Gray,Sylvester,Gray
76863,Wyndol Gray,Wyndol,Gray
81,Jeff Grayer,Jeff,Grayer
76865,Bob Greacen,Bob,Greacen
920,A.C. Green,A.C.,Green
201980,Danny Green,Danny,Green
101209,Devin Green,Devin,Green
203110,Draymond Green,Draymond,Green
203475,Erick Green,Erick,Green
101123,Gerald Green,Gerald,Green
203210,JaMychal Green,JaMychal,Green
1630224,Jalen Green,Jalen,Green
1629750,Javonte Green,Javonte,Green
201145,Jeff Green,Jeff,Green
76867,Johnny Green,Johnny,Green
1630182,Josh Green,Josh,Green
76868,Ken Green,Ken,Green
76869,Kenny Green,Kenny,Green
600011,Lamar Green,Lamar,Green
1036,Litterial Green,Litterial,Green
76872,Luther Green,Luther,Green
76873,Mike Green,Mike,Green
76874,Rickey Green,Rickey,Green
76875,Sean Green,Sean,Green
76877,Si Green,Si,Green
76876,Sidney Green,Sidney,Green
76878,Steve Green,Steve,Green
201192,Taurean Green,Taurean,Green
76879,Tommy Green,Tommy,Green
2584,Willie Green,Willie,Green
201590,Donte Greene,Donte,Greene
101158,Orien Greene,Orien,Greene
76880,Jerry Greenspan,Jerry,Greenspan
76881,David Greenwood,David,Greenwood
76882,Hal Greer,Hal,Greer
2696,Lynn Greer,Lynn,Greer
76883,Gary Gregor,Gary,Gregor
76884,Claude Gregory,Claude,Gregory
76885,John Greig,John,Greig
76886,Norm Grekin,Norm,Grekin
76887,Kevin Grevey,Kevin,Grevey
1559,Adrian Griffin,Adrian,Griffin
201933,Blake Griffin,Blake,Griffin
2204,Eddie Griffin,Eddie,Griffin
76888,Greg Griffin,Greg,Griffin
76889,Paul Griffin,Paul,Griffin
201981,Taylor Griffin,Taylor,Griffin
76890,Darrell Griffith,Darrell,Griffith
76891,Chuck Grigsby,Chuck,Grigsby
1629656,Quentin Grimes,Quentin,Grimes
1575,Derek Grimm,Derek,Grimm
76893,George Grimshaw,George,Grimshaw
76894,Dick Groat,Dick,Groat
76895,Bob Gross,Bob,Gross
76896,Jerry Grote,Jerry,Grote
76897,Alex Groza,Alex,Groza
101219,Anthony Grundy,Anthony,Grundy
76899,Ernie Grunfeld,Ernie,Grunfeld
76900,Gene Guarilia,Gene,Guarilia
76901,Petur Gudmundsson,Petur,Gudmundsson
1629741,Marko Guduric,Marko,Guduric
76902,Richie Guerin,Richie,Guerin
339,Tom Gugliotta,Tom,Gugliotta
76903,Andres Guibert,Andres,Guibert
76904,Jay Guidinger,Jay,Guidinger
76905,Coulby Gunther,Coulby,Gunther
76906,Dave Gunther,Dave,Gunther
76907,Al Guokas,Al,Guokas
76908,Matt Guokas,Matt,Guokas
76909,Matt Guokas,Matt,Guokas
203268,Jorge Gutierrez,Jorge,Gutierrez
1629657,Kyle Guy,Kyle,Guy
2062,A.J. Guyton,A.J.,Guyton
2775,Ha Seung-jin,,Ha Seung-jin
1629060,Rui Hachimura,Rui,Hachimura
76910,Rudy Hackett,Rudy,Hackett
201632,Hamed Haddadi,Hamed,Haddadi
76911,Scott Haffner,Scott,Haffner
76912,Cliff Hagan,Cliff,Hagan
76913,Glenn Hagan,Glenn,Hagan
1630204,Ashton Hagans,Ashton,Hagans
76914,Bob Hahn,Bob,Hahn
76915,Al Hairston,Al,Hairston
76916,Happy Hairston,Happy,Hairston
76917,Lindsay Hairston,Lindsay,Hairston
201612,Malik Hairston,Malik,Hairston
203798,PJ Hairston,PJ,Hairston
2409,Marcus Haislip,Marcus,Haislip
76918,Chuck Halbert,Chuck,Halbert
76919,Harvey Halbrook,Harvey,Halbrook
76920,Bruce Hale,Bruce,Hale
917,Jack Haley,Jack,Haley
1630169,Tyrese Haliburton,Tyrese,Haliburton
76922,Shaler Halimon,Shaler,Halimon
1628985,Devon Hall,Devon,Hall
1629743,Donta Hall,Donta,Hall
1630221,Josh Hall,Josh,Hall
200837,Mike Hall,Mike,Hall
76923,Jeff Halliburton,Jeff,Halliburton
1032,Darvin Ham,Darvin,Ham
984,Steve Hamer,Steve,Hamer
76925,Dale Hamilton,Dale,Hamilton
1627772,Daniel Hamilton,Daniel,Hamilton
76926,Dennis Hamilton,Dennis,Hamilton
1629148,Johnny Hamilton,Johnny,Hamilton
202706,Jordan Hamilton,Jordan,Hamilton
203120,Justin Hamilton,Justin,Hamilton
76927,Ralph Hamilton,Ralph,Hamilton
1888,Richard Hamilton,Richard,Hamilton
76928,Roylee Hamilton,Roylee,Hamilton
76929,Steve Hamilton,Steve,Hamilton
2347,Tang Hamilton,Tang,Hamilton
676,Thomas Hamilton,Thomas,Hamilton
1985,Zendon Hamilton,Zendon,Hamilton
903,Geert Hammink,Geert,Hammink
67,Tom Hammonds,Tom,Hammonds
1627773,AJ Hammons,AJ,Hammons
1630181,R.J. Hampton,R.J.,Hampton
241,Darrin Hancock,Darrin,Hancock
1052,Ben Handlogten,Ben,Handlogten
76935,Cecil Hankins,Cecil,Hankins
76936,Phil Hankinson,Phil,Hankinson
1628605,Dusty Hannahs,Dusty,Hannahs
76937,Alex Hannum,Alex,Hannum
76938,Don Hanrahan,Don,Hanrahan
76939,Rollen Hans,Rollen,Hans
203162,Ben Hansbrough,Ben,Hansbrough
201946,Tyler Hansbrough,Tyler,Hansbrough
76942,Bob Hansen,Bob,Hansen
76940,Glenn Hansen,Glenn,Hansen
76941,Lars Hansen,Lars,Hansen
2580,Travis Hansen,Travis,Hansen
1682,Reggie Hanson,Reggie,Hanson
76944,Bill Hanzlik,Bill,Hanzlik
202376,Luke Harangody,Luke,Harangody
358,Anfernee Hardaway,Anfernee,Hardaway
896,Tim Hardaway,Tim,Hardaway
203501,Tim Hardaway Jr.,Tim,Hardaway Jr.
201935,James Harden,James,Harden
76945,Reggie Harding,Reggie,Harding
76946,Charlie Hardnett,Charlie,Hardnett
76947,Alan Hardy,Alan,Hardy
76948,James Hardy,James,Hardy
76949,John Hargis,John,Hargis
203090,Maurice Harkless,Maurice,Harkless
76950,Jerry Harkness,Jerry,Harkness
76951,Skip Harlicka,Skip,Harlicka
76952,Jerome Harmon,Jerome,Harmon
157,Derek Harper,Derek,Harper
1629607,Jared Harper,Jared,Harper
202712,Justin Harper,Justin,Harper
76954,Mike Harper,Mike,Harper
166,Ron Harper,Ron,Harper
1723,Matt Harpring,Matt,Harpring
1626149,Montrezl Harrell,Montrezl,Harrell
202725,Josh Harrellson,Josh,Harrellson
2492,Adam Harrington,Adam,Harrington
1733,Al Harrington,Al,Harrington
2454,Junior Harrington,Junior,Harrington
970,Othella Harrington,Othella,Harrington
76956,Art Harris,Art,Harris
76957,Bernie Harris,Bernie,Harris
76959,Bob Harris,Bob,Harris
76958,Chris Harris,Chris,Harris
2734,Devin Harris,Devin,Harris
203548,Elias Harris,Elias,Harris
203914,Gary Harris,Gary,Harris
1630223,Jalen Harris,Jalen,Harris
203925,Joe Harris,Joe,Harris
446,Lucious Harris,Lucious,Harris
202412,Manny Harris,Manny,Harris
200839,Mike Harris,Mike,Harris
76960,Steve Harris,Steve,Harris
202227,Terrel Harris,Terrel,Harris
202699,Tobias Harris,Tobias,Harris
76961,Tony Harris,Tony,Harris
1626151,Aaron Harrison,Aaron,Harrison
1626150,Andrew Harrison,Andrew,Harrison
76962,Bob Harrison,Bob,Harrison
2758,David Harrison,David,Harrison
1627885,Shaquille Harrison,Shaquille,Harrison
2078,Jason Hart,Jason,Hart
1628404,Josh Hart,Josh,Hart
1628392,Isaiah Hartenstein,Isaiah,Hartenstein
176,Antonio Harvey,Antonio,Harvey
2051,Donnell Harvey,Donnell,Harvey
202238,Kenny Hasbrouck,Kenny,Hasbrouck
321,Scott Haskin,Scott,Haskin
76965,Clem Haskins,Clem,Haskins
2617,Udonis Haslem,Udonis,Haslem
2239,Trenton Hassell,Trenton,Hassell
76967,Billy Hassett,Billy,Hassett
76966,Joey Hassett,Joey,Hassett
76968,Scott Hastings,Scott,Hastings
2213,Kirk Haston,Kirk,Haston
76969,Vern Hatton,Vern,Hatton
1630573,Sam Hauser,Sam,Hauser
76970,John Havlicek,John,Havlicek
201150,Spencer Hawes,Spencer,Hawes
76971,Steve Hawes,Steve,Hawes
76972,Connie Hawkins,Connie,Hawkins
765,Hersey Hawkins,Hersey,Hawkins
1038,Juaquin Hawkins,Juaquin,Hawkins
76974,Marshall Hawkins,Marshall,Hawkins
1138,Michael Hawkins,Michael,Hawkins
76975,Robert Hawkins,Robert,Hawkins
76977,Tom Hawkins,Tom,Hawkins
76978,Nate Hawthorne,Nate,Hawthorne
101236,Chuck Hayes,Chuck,Hayes
76979,Elvin Hayes,Elvin,Hayes
2553,Jarvis Hayes,Jarvis,Hayes
1629637,Jaxson Hayes,Jaxson,Hayes
1630165,Killian Hayes,Killian,Hayes
1628502,Nigel Hayes,Nigel,Hayes
76980,Steve Hayes,Steve,Hayes
202330,Gordon Hayward,Gordon,Hayward
202351,Lazar Hayward,Lazar,Hayward
2217,Brendan Haywood,Brendan,Haywood
76981,Spencer Haywood,Spencer,Haywood
76982,John W. Hazen,John W.,Hazen
76983,Walt Hazzard,Walt,Hazzard
101129,Luther Head,Luther,Head
1049,Shane Heal,Shane,Heal
76984,Brian Heaney,Brian,Heaney
76985,Garfield Heard,Garfield,Heard
203687,Reggie Hearn,Reggie,Hearn
76986,Herm Hedderick,Herm,Hedderick
76987,Alvin Heggs,Alvin,Heggs
76988,Tom Heinsohn,Tom,Heinsohn
76989,Dick Hemric,Dick,Hemric
673,Alan Henderson,Alan,Henderson
1538,Cedric Henderson,Cedric,Henderson
76990,Cedric Henderson,Cedric,Henderson
76991,Dave Henderson,Dave,Henderson
76993,Gerald Henderson,Gerald,Henderson
201945,Gerald Henderson,Gerald,Henderson
1764,J.R. Henderson,J.R.,Henderson
76992,Jerome Henderson,Jerome,Henderson
76994,Kevin Henderson,Kevin,Henderson
76996,Tom Henderson,Tom,Henderson
971,Mark Hendrickson,Mark,Hendrickson
76998,Larry Hennessy,Larry,Hennessy
76999,Don Henriksen,Don,Henriksen
1630565,Aaron Henry,Aaron,Henry
77000,Al Henry,Al,Henry
77004,Bill Henry,Bill,Henry
77001,Carl Henry,Carl,Henry
77002,Conner Henry,Conner,Henry
1627988,Myke Henry,Myke,Henry
77003,Skeeter Henry,Skeeter,Henry
202333,Xavier Henry,Xavier,Henry
203089,John Henson,John,Henson
1667,Steve Henson,Steve,Henson
77006,Bill Herman,Bill,Herman
77007,Clarence Hermsen,Clarence,Hermsen
1629608,Dewan Hernandez,Dewan,Hernandez
1627823,Juancho Hernangomez,Juancho,Hernangomez
1626195,Willy Hernangomez,Willy,Hernangomez
1914,Chris Herren,Chris,Herren
61,Carl Herrera,Carl,Herrera
200835,Walter Herrmann,Walter,Herrmann
1629639,Tyler Herro,Tyler,Herro
77010,Keith Herron,Keith,Herron
77011,Sidney Hertzberg,Sidney,Hertzberg
1628987,Kevin Hervey,Kevin,Hervey
77012,Fred Hetzel,Fred,Hetzel
77013,Bill Hewitt,Bill,Hewitt
77014,Jack Hewson,Jack,Hewson
77015,Art Heyman,Art,Heyman
1626209,Mario Hezonja,Mario,Hezonja
201579,Roy Hibbert,Roy,Hibbert
77016,Matthew Hickey,Matthew,Hickey
1628439,Isaiah Hicks,Isaiah,Hicks
77017,Phil Hicks,Phil,Hicks
201581,JJ Hickson,JJ,Hickson
1627741,Buddy Hield,Buddy,Hield
202809,Cory Higgins,Cory,Higgins
1848,Mike Higgins,Mike,Higgins
77019,Rod Higgins,Rod,Higgins
925,Sean Higgins,Sean,Higgins
77021,Kenny Higgs,Kenny,Higgs
77022,Johnny High,Johnny,High
1629312,Haywood Highsmith,Haywood,Highsmith
77023,Wayne Hightower,Wayne,Hightower
77024,Armond Hill,Armond,Hill
77025,Cleo Hill,Cleo,Hill
77026,Gary Hill,Gary,Hill
201588,George Hill,George,Hill
255,Grant Hill,Grant,Hill
201195,Herbert Hill,Herbert,Hill
201941,Jordan Hill,Jordan,Hill
203524,Solomon Hill,Solomon,Hill
201631,Steven Hill,Steven,Hill
238,Tyrone Hill,Tyrone,Hill
77027,Art Hillhouse,Art,Hillhouse
1626199,Darrun Hilliard,Darrun,Hilliard
77028,Darnell Hillman,Darnell,Hillman
77029,Fred Hilton,Fred,Hilton
2550,Kirk Hinrich,Kirk,Hinrich
77030,Roy Hinson,Roy,Hinson
1630207,Nate Hinton,Nate,Hinton
77031,Mel Hirsch,Mel,Hirsch
77032,Lew Hitch,Lew,Hitch
200823,Robert Hite,Robert,Hite
1629658,Jaylen Hoard,Jaylen,Hoard
202359,Darington Hobson,Darington,Hobson
1106,Donald Hodge,Donald,Hodge
101125,Julius Hodge,Julius,Hodge
77034,Craig Hodges,Craig,Hodges
77035,Adolph Hoefer,Adolph,Hoefer
77036,Paul 'The Bear' Hoffman,Paul 'The Bear',Hoffman
77037,Bob Hogsett,Bob,Hogsett
77038,Paul Hogue,Paul,Hogue
697,Fred Hoiberg,Fred,Hoiberg
77039,Doug Holcomb,Doug,Holcomb
2450,Randy Holcomb,Randy,Holcomb
1628988,Aaron Holiday,Aaron,Holiday
201950,Jrue Holiday,Jrue,Holiday
203200,Justin Holiday,Justin,Holiday
77040,Brad Holland,Brad,Holland
77041,Joe Holland,Joe,Holland
204066,John Holland,John,Holland
77042,Wilbur Holland,Wilbur,Holland
77043,Lionel Hollins,Lionel,Hollins
200797,Ryan Hollins,Ryan,Hollins
77044,Essie Hollis,Essie,Hollis
1626178,Rondae Hollis-Jefferson,Rondae,Hollis-Jefferson
1626158,Richaun Holmes,Richaun,Holmes
77045,Jim Holstein,Jim,Holstein
77046,Alvin Holt,Alvin,Holt
77047,Michael Holton,Michael,Holton
77048,Dick Holub,Dick,Holub
77049,Joe Holup,Joe,Holup
77050,Red Holzman,Red,Holzman
1630258,Caleb Homesley,Caleb,Homesley
1629756,Daulton Hommes,Daulton,Hommes
1532,Jerald Honeycutt,Jerald,Honeycutt
202715,Tyler Honeycutt,Tyler,Honeycutt
1967,Derek Hood,Derek,Hood
203918,Rodney Hood,Rodney,Hood
77051,Tom Hoover,Tom,Hoover
77052,Bob Hopkins,Bob,Hopkins
77053,Dave Hoppen,Dave,Hoppen
77054,Dennis Hopson,Dennis,Hopson
203816,Scotty Hopson,Scotty,Hopson
77055,Johnny Horan,Johnny,Horan
77056,Cedrick Hordges,Cedrick,Hordges
201143,Al Horford,Al,Horford
77057,Tito Horford,Tito,Horford
77058,Ron Horn,Ron,Horn
204,Jeff Hornacek,Jeff,Hornacek
202862,Dennis Horner,Dennis,Horner
109,Robert Horry,Robert,Horry
77060,Ed Horton,Ed,Horton
1629659,Talen Horton-Tucker,Talen,Horton-Tucker
77061,Wilmer Hosket,Wilmer,Hosket
77062,Bob Houbregs,Bob,Houbregs
2067,Eddie House,Eddie,House
1627863,Danuel House Jr.,Danuel,House Jr.
275,Allan Houston,Allan,Houston
780,Byron Houston,Byron,Houston
77064,Tom Hovasse,Tom,Hovasse
77065,Brian Howard,Brian,Howard
2730,Dwight Howard,Dwight,Howard
77066,Greg Howard,Greg,Howard
2572,Josh Howard,Josh,Howard
436,Juwan Howard,Juwan,Howard
1630210,Markus Howard,Markus,Howard
77067,Mo Howard,Mo,Howard
77069,Otis Howard,Otis,Howard
1128,Stephen Howard,Stephen,Howard
1629739,William Howard,William,Howard
77070,Bailey Howell,Bailey,Howell
77072,Bob Hubbard,Bob,Hubbard
77071,Phil Hubbard,Phil,Hubbard
201991,Lester Hudson,Lester,Hudson
77074,Lou Hudson,Lou,Hudson
1607,Troy Hudson,Troy,Hudson
1626273,Marcelo Huertas,Marcelo,Huertas
1628989,Kevin Huerter,Kevin,Huerter
203962,Josh Huestis,Josh,Huestis
1630643,Jay Huff,Jay,Huff
1572,Nate Huffman,Nate,Huffman
77076,Alfredrick Hughes,Alfredrick,Hughes
77077,Eddie Hughes,Eddie,Hughes
1630190,Elijah Hughes,Elijah,Hughes
77078,Kim Hughes,Kim,Hughes
1716,Larry Hughes,Larry,Hughes
1965,Rick Hughes,Rick,Hughes
203133,Robbie Hummel,Robbie,Hummel
77080,John Hummer,John,Hummer
2415,Ryan Humphrey,Ryan,Humphrey
1629353,Isaac Humphries,Isaac,Humphries
77081,Jay Humphries,Jay,Humphries
2743,Kris Humphries,Kris,Humphries
77082,Rod Hundley,Rod,Hundley
1630624,Feron Hunt,Feron,Hunt
2599,Brandon Hunter,Brandon,Hunter
77083,Cedric Hunter,Cedric,Hunter
201805,Chris Hunter,Chris,Hunter
1629631,De'Andre Hunter,De'Andre,Hunter
77084,Les Hunter,Les,Hunter
283,Lindsey Hunter,Lindsey,Hunter
201629,Othello Hunter,Othello,Hunter
1626154,RJ Hunter,RJ,Hunter
2212,Steven Hunter,Steven,Hunter
1626205,Vincent Hunter,Vincent,Hunter
310,Bobby Hurley,Bobby,Hurley
77086,Roy Hurley,Roy,Hurley
77087,Geoff Huston,Geoff,Huston
77088,Paul Huston,Paul,Huston
77089,Mel Hutchins,Mel,Hutchins
1628990,Chandler Hutchison,Chandler,Hutchison
77090,Joe Hutton,Joe,Hutton
77091,Greg Hyder,Greg,Hyder
1630538,Nah'Shon Hyland,Nah'Shon,Hyland
77092,Marc Iavaroni,Marc,Iavaroni
201586,Serge Ibaka,Serge,Ibaka
2738,Andre Iguodala,Andre,Iguodala
980,Zydrunas Ilgauskas,Zydrunas,Ilgauskas
101148,Mile Ilic,Mile,Ilic
101141,Ersan Ilyasova,Ersan,Ilyasova
77093,Darrall Imhoff,Darrall,Imhoff
77094,Tom Ingelsby,Tom,Ingelsby
204060,Joe Ingles,Joe,Ingles
203996,Damien Inglis,Damien,Inglis
201281,Andre Ingram,Andre,Ingram
1627742,Brandon Ingram,Brandon,Ingram
77095,Joel Ingram,Joel,Ingram
77096,Byron Irvin,Byron,Irvin
202681,Kyrie Irving,Kyrie,Irving
1628371,Jonathan Isaac,Jonathan,Isaac
77097,Dan Issel,Dan,Issel
77098,Mike Iuzzolino,Mike,Iuzzolino
947,Allen Iverson,Allen,Iverson
2767,Royal Ivey,Royal,Ivey
1628411,Wes Iwundu,Wes,Iwundu
101127,Jarrett Jack,Jarrett,Jack
1628935,Aaron Jackson,Aaron,Jackson
77099,Al Jackson,Al,Jackson
1517,Bobby Jackson,Bobby,Jackson
202132,Cedric Jackson,Cedric,Jackson
201616,Darnell Jackson,Darnell,Jackson
1627743,Demetrius Jackson,Demetrius,Jackson
1628402,Frank Jackson,Frank,Jackson
77101,Greg Jackson,Greg,Jackson
1630543,Isaiah Jackson,Isaiah,Jackson
1114,Jaren Jackson,Jaren,Jackson
1983,Jermaine Jackson,Jermaine,Jackson
754,Jim Jackson,Jim,Jackson
1628367,Josh Jackson,Josh,Jackson
1628382,Justin Jackson,Justin,Jackson
77103,Lucious Jackson,Lucious,Jackson
2739,Luke Jackson,Luke,Jackson
1531,Marc Jackson,Marc,Jackson
349,Mark Jackson,Mark,Jackson
77104,Michael Jackson,Michael,Jackson
77105,Myron Jackson,Myron,Jackson
77106,Phil Jackson,Phil,Jackson
203510,Pierre Jackson,Pierre,Jackson
77107,Ralph Jackson,Ralph,Jackson
1872,Randell Jackson,Randell,Jackson
202704,Reggie Jackson,Reggie,Jackson
77109,Stanley Jackson,Stanley,Jackson
1536,Stephen Jackson,Stephen,Jackson
77100,Tony Jackson,Tony,Jackson
77110,Tracy Jackson,Tracy,Jackson
